Town,Year,Property Type,Residential Type,NumSales,MedianSale,AvgSalesRatio
Middletown,2019.0,Four Family,Four Family,6,212433.5,0.88821419475
Middletown,2019.0,Single Family,Single Family,445,219950.0,0.7889807550163428
Middletown,2019.0,Three Family,Three Family,16,190715.0,0.7088772313333334
Middletown,2019.0,Two Family,Two Family,57,172625.0,0.7465761160547297
Middletown,2020.0,Condo,Condo,135,127000.0,0.6329501643555556
Middletown,2020.0,Four Family,Four Family,4,282500.0,0.5435
Middletown,2020.0,Residential,Condo,55,140000.0,0.6064338429818181
Middletown,2020.0,Residential,Four Family,3,1075000.0,0.3305069766666667
Middletown,2020.0,Residential,Single Family,182,249200.0,0.6838398319615384
Middletown,2020.0,Residential,Three Family,4,179750.0,0.66295
Middletown,2020.0,Residential,Two Family,21,188000.0,0.6183714285714286
Middletown,2020.0,Single Family,Single Family,312,200000.0,0.6316745049003215
Middletown,2020.0,Three Family,Three Family,6,265970.0,0.56108
Middletown,2020.0,Two Family,Two Family,31,184900.0,0.7281052978709678
Middletown,2021.0,Apartments,nan,5,260000.0,1.0501544926
Middletown,2021.0,Residential,Condo,243,141000.0,0.5491113463909466
Middletown,2021.0,Residential,Four Family,14,350000.0,0.5078960317142858
Middletown,2021.0,Residential,Single Family,604,263000.0,0.5792593645347682
Middletown,2021.0,Residential,Three Family,20,244000.0,0.54644249635
Middletown,2021.0,Residential,Two Family,63,198000.0,0.5932491655396825
Middletown,2022.0,Apartments,nan,7,810000.0,0.3036479917142857
Middletown,2022.0,Residential,Condo,163,160000.0,0.4965774879509202
Middletown,2022.0,Residential,Four Family,9,345000.0,0.4836888888888889
Middletown,2022.0,Residential,Single Family,366,290000.0,0.5199159541994536
Middletown,2022.0,Residential,Three Family,15,265000.0,0.487046933
Middletown,2022.0,Residential,Two Family,59,260000.0,0.7781844491355931
Middletown,2023.0,Residential,Condo,56,200000.0,0.647775
Middletown,2023.0,Residential,Single Family,95,316100.0,0.6332336842105264
Middletown,2023.0,Residential,Three Family,3,335000.0,0.8069000000000001
Middletown,2023.0,Residential,Two Family,13,260000.0,0.9039076923076924
Middletown,2024.0,Apartments,nan,3,680000.0,0.46923333333333334
Middletown,2024.0,Residential,Condo,122,200000.0,0.5433254098360656
Middletown,2024.0,Residential,Four Family,1,50000.0,4.002
Middletown,2024.0,Residential,Single Family,262,340000.0,0.6615007633587786
Middletown,2024.0,Residential,Three Family,4,390000.0,0.5680000000000001
Middletown,2024.0,Residential,Two Family,26,292500.0,0.6914153846153847
Milford,2007.0,Condo,Condo,71,240000.0,0.8190348614005305
Milford,2007.0,Single Family,Single Family,153,309750.0,1.1033660145917685
Milford,2007.0,Two Family,Two Family,1,402000.0,0.93619403
Milford,2008.0,Condo,Condo,192,236000.0,0.8560387983260073
Milford,2008.0,Single Family,Single Family,508,310500.0,1.017279528110297
Milford,2008.0,Three Family,Three Family,2,228000.0,1.9286013475000001
Milford,2008.0,Two Family,Two Family,6,312500.0,0.8268420688333333
Milford,2009.0,Condo,Condo,208,200000.0,0.8626832698317308
Milford,2009.0,Single Family,Single Family,458,260000.0,1.432054465430131
Milford,2009.0,Three Family,Three Family,3,161000.0,1.4562226086666668
Milford,2009.0,Two Family,Two Family,4,282500.0,1.13742247625
Milford,2010.0,Condo,Condo,199,220000.0,0.8897100828693467
Milford,2010.0,Four Family,Four Family,2,295000.0,1.295108217
Milford,2010.0,Single Family,Single Family,448,275000.0,1.9583853090580357
Milford,2010.0,Two Family,Two Family,8,241200.0,3.236458034625
Milford,2011.0,Condo,Condo,112,265000.0,0.8941400211711712
Milford,2011.0,Single Family,Single Family,372,249500.0,1.4468752290456988
Milford,2011.0,Three Family,Three Family,2,292500.0,1.6896603360000002
Milford,2011.0,Two Family,Two Family,5,330000.0,0.956201021
Milford,2012.0,Condo,Condo,37,241675.0,0.7085927609305556
Milford,2012.0,Single Family,Single Family,131,255000.0,0.8906168765419847
Milford,2012.0,Two Family,Two Family,2,251000.0,0.7906980290000001
Milford,2013.0,Condo,Condo,183,177750.0,0.7434002417653257
Milford,2013.0,Single Family,Single Family,569,255279.75,1.0160384667505742
Milford,2013.0,Three Family,Three Family,1,320000.0,0.68484375
Milford,2013.0,Two Family,Two Family,9,198000.0,1.0308114555555554
Milford,2014.0,Condo,Condo,171,179000.0,0.7430863256530769
Milford,2014.0,Single Family,Single Family,625,260125.0,1.020565847978686
Milford,2014.0,Three Family,Three Family,1,228500.0,1.070371991
Milford,2014.0,Two Family,Two Family,10,238837.75,0.8960351600416667
Milford,2015.0,Condo,Condo,194,177750.0,0.7733624542291666
Milford,2015.0,Single Family,Single Family,693,260000.0,0.9910945356002887
Milford,2015.0,Three Family,Three Family,2,220300.0,1.274692239
Milford,2015.0,Two Family,Two Family,16,291750.0,0.886070537625
Milford,2016.0,Condo,Condo,156,272500.0,0.7690235496419355
Milford,2016.0,Single Family,Single Family,568,270000.0,0.8951237487570423
Milford,2016.0,Three Family,Three Family,1,210109.0,1.72610407
Milford,2016.0,Two Family,Two Family,19,300000.0,0.9715206479999999
Milford,2017.0,Condo,Condo,55,190000.0,0.7311136400909091
Milford,2017.0,Single Family,Single Family,158,267450.0,0.7819324980506329
Milford,2017.0,Three Family,Three Family,1,415989.0,0.716749722
Milford,2017.0,Two Family,Two Family,9,265000.0,1.2584580417777778
Milford,2018.0,Condo,Condo,232,216750.0,0.6798285139130436
Milford,2018.0,Single Family,Single Family,796,295000.0,0.8243833005339196
Milford,2018.0,Three Family,Three Family,2,253777.5,0.81685
Milford,2018.0,Two Family,Two Family,21,282700.0,0.8030566624761905
Milford,2019.0,Condo,Condo,215,178000.0,0.7004742365966559
Milford,2019.0,Single Family,Single Family,743,297450.0,0.9609258782861969
Milford,2019.0,Three Family,Three Family,3,431800.0,0.782729078
Milford,2019.0,Two Family,Two Family,23,334375.0,1.1513744444444445
Milford,2020.0,Condo,Condo,154,209950.0,0.6482468588181818
Milford,2020.0,Four Family,Four Family,1,845000.0,0.520639053
Milford,2020.0,Residential,Condo,74,207500.0,0.6085805613243243
Milford,2020.0,Residential,Single Family,266,347500.0,0.6302432876842105
Milford,2020.0,Residential,Three Family,1,68369.0,3.005309424
Milford,2020.0,Residential,Two Family,4,312500.0,0.6484
Milford,2020.0,Single Family,Single Family,539,345683.0,0.6813176021280374
Milford,2020.0,Three Family,Three Family,1,230000.0,0.7873
Milford,2020.0,Two Family,Two Family,13,325000.0,0.8364461538461538
Milford,2021.0,Apartments,nan,1,700000.0,0.6282
Milford,2021.0,Residential,Condo,200,215000.0,0.587379617455
Milford,2021.0,Residential,Single Family,635,385000.0,0.6216135374897638
Milford,2021.0,Residential,Three Family,3,400000.0,0.6445333333333333
Milford,2021.0,Residential,Two Family,20,460000.0,0.5121399999999999
Milford,2022.0,Residential,Condo,50,245000.0,0.614326
Milford,2022.0,Residential,Single Family,122,419000.0,0.6340459016393443
Milford,2022.0,Residential,Two Family,1,430000.0,0.5482
Milford,2023.0,Residential,Condo,191,280000.0,0.5614434554973822
Milford,2023.0,Residential,Single Family,590,440000.0,0.6584727118644068
Milford,2023.0,Residential,Three Family,3,600000.0,0.5250333333333334
Milford,2023.0,Residential,Two Family,21,515000.0,0.6193190476190475
Milford,2024.0,Apartments,nan,1,1400000.0,0.3581
Milford,2024.0,Residential,Condo,125,310500.0,0.5457519999999999
Milford,2024.0,Residential,Single Family,388,475000.0,0.6564618556701031
Milford,2024.0,Residential,Three Family,5,620000.0,0.54608
Milford,2024.0,Residential,Two Family,9,510000.0,0.5513777777777777
Monroe,2006.0,Condo,Condo,17,315000.0,0.5293870717647059
Monroe,2006.0,Single Family,Single Family,56,406500.0,0.6191906566964286
Monroe,2007.0,Condo,Condo,60,291250.0,0.65489945071
Monroe,2007.0,Single Family,Single Family,227,416750.0,0.580712861855019
Monroe,2007.0,Three Family,Three Family,1,510000.0,0.565490196
Monroe,2008.0,Condo,Condo,43,252125.0,0.6521727225759805
Monroe,2008.0,Single Family,Single Family,152,381750.0,0.6563749970296837
Monroe,2008.0,Three Family,Three Family,2,412750.0,0.709028963
Monroe,2009.0,Condo,Condo,39,253725.0,0.8234825673684211
Monroe,2009.0,Single Family,Single Family,146,379950.0,0.7804505461575343
Monroe,2009.0,Two Family,Two Family,1,430000.0,0.777651163
Monroe,2010.0,Condo,Condo,31,172725.0,0.72301088785
Monroe,2010.0,Single Family,Single Family,147,385000.0,0.8166056036938776
Monroe,2011.0,Condo,Condo,31,208000.0,0.8701526056129033
Monroe,2011.0,Single Family,Single Family,147,360000.0,0.8998480201836735
Monroe,2011.0,Three Family,Three Family,1,455000.0,0.704461538
Monroe,2012.0,Condo,Condo,50,194750.0,0.92064743524
Monroe,2012.0,Single Family,Single Family,165,350000.0,0.9620086453818183
Monroe,2013.0,Condo,Condo,41,288400.0,0.8870605174624999
Monroe,2013.0,Single Family,Single Family,216,350950.0,0.9217020036119048
Monroe,2014.0,Condo,Condo,61,204500.0,0.7479218064258374
Monroe,2014.0,Single Family,Single Family,175,328500.0,0.8988378185733084
Monroe,2015.0,Condo,Condo,57,214000.0,1.926506493508772
Monroe,2015.0,Single Family,Single Family,250,333250.0,0.7664606696240001
Monroe,2016.0,Condo,Condo,40,227500.0,0.68972794795
Monroe,2016.0,Single Family,Single Family,255,300000.0,0.7563404511181102
Monroe,2017.0,Condo,Condo,54,206500.0,0.7540653920555556
Monroe,2017.0,Single Family,Single Family,257,350000.0,0.7835235373501945
Monroe,2018.0,Condo,Condo,48,217450.0,0.6923980597083333
Monroe,2018.0,Single Family,Single Family,250,350950.0,0.754300586044
Monroe,2018.0,Two Family,Two Family,1,260200.0,0.841275942
Monroe,2019.0,Condo,Condo,53,213812.5,0.8378764484336538
Monroe,2019.0,Single Family,Single Family,269,351005.25,0.7343799709407217
Monroe,2019.0,Two Family,Two Family,1,259000.0,0.875289575
Monroe,2020.0,Condo,Condo,34,213000.0,0.6509647058823529
Monroe,2020.0,Residential,Condo,18,224500.0,0.6304744267777778
Monroe,2020.0,Residential,Single Family,117,430000.0,0.6414762665726497
Monroe,2020.0,Single Family,Single Family,224,375000.0,0.8657866071428572
Monroe,2021.0,Residential,Condo,54,261500.0,0.5523466885740741
Monroe,2021.0,Residential,Single Family,378,435250.0,0.5874537447195768
Monroe,2021.0,Residential,Two Family,1,615000.0,0.544
Monroe,2022.0,Residential,Condo,63,281250.0,0.5931542199488491
Monroe,2022.0,Residential,Single Family,248,492500.0,0.5420570401115783
Monroe,2023.0,Residential,Condo,74,355000.0,0.4060689189189189
Monroe,2023.0,Residential,Single Family,174,535000.0,0.5213166666666667
Monroe,2024.0,Residential,Condo,47,375000.0,0.38668085106382977
Monroe,2024.0,Residential,Single Family,154,570000.0,0.5830279220779221
Montville,2007.0,Condo,Condo,4,233570.0,0.3755068055
Montville,2007.0,Single Family,Single Family,67,251499.25,0.5787885385254238
Montville,2008.0,Condo,Condo,16,158500.0,0.6443890973999999
Montville,2008.0,Single Family,Single Family,182,216000.0,0.7414122811309332
Montville,2008.0,Two Family,Two Family,6,185000.0,0.8415068467
Montville,2009.0,Condo,Condo,25,130000.0,0.83962693484
Montville,2009.0,Single Family,Single Family,187,187500.0,1.1047296666524065
Montville,2009.0,Two Family,Two Family,6,168000.0,0.9999304733333333
Montville,2010.0,Condo,Condo,5,100000.0,1.0642362984
Montville,2010.0,Single Family,Single Family,180,177500.0,1.0731223081999999
Montville,2010.0,Two Family,Two Family,1,241500.0,0.580869565
Montville,2011.0,Condo,Condo,2,91250.0,1.190435421
Montville,2011.0,Single Family,Single Family,117,168000.0,1.0230577238205127
Montville,2011.0,Two Family,Two Family,2,176087.0,1.0093008785
Montville,2012.0,Condo,Condo,3,64000.0,0.7162495356666666
Montville,2012.0,Single Family,Single Family,44,148500.0,0.8682934277272728
Montville,2013.0,Condo,Condo,2,51099.5,1.0176929175
Montville,2013.0,Single Family,Single Family,201,174675.0,0.9389749076101036
Montville,2013.0,Three Family,Three Family,1,155000.0,0.92683871
Montville,2013.0,Two Family,Two Family,6,150750.0,1.1749301663333334
Montville,2014.0,Condo,Condo,11,97500.0,0.866161253
Montville,2014.0,Single Family,Single Family,207,157475.0,1.0993027565066138
Montville,2014.0,Two Family,Two Family,1,98000.0,1.606122449
Montville,2015.0,Condo,Condo,8,66500.0,0.829000875875
Montville,2015.0,Single Family,Single Family,244,158500.0,1.0527671471639344
Montville,2015.0,Two Family,Two Family,3,51000.0,5.182778769333333
Montville,2016.0,Condo,Condo,8,57000.0,1.018605340875
Montville,2016.0,Four Family,Four Family,1,250000.0,0.71056
Montville,2016.0,Single Family,Single Family,257,170000.0,1.235961611466926
Montville,2016.0,Three Family,Three Family,1,141780.0,1.032162505
Montville,2016.0,Two Family,Two Family,9,147500.0,0.9931092158888889
Montville,2017.0,Condo,Condo,6,58100.0,0.7794687796666667
Montville,2017.0,Single Family,Single Family,61,170077.0,0.8144465448032787
Montville,2018.0,Condo,Condo,12,57500.0,0.9199572239166667
Montville,2018.0,Single Family,Single Family,322,183000.0,0.7833204517763975
Montville,2018.0,Three Family,Three Family,1,160000.0,0.6464
Montville,2018.0,Two Family,Two Family,2,217000.0,0.779885185
Montville,2019.0,Condo,Condo,23,68000.0,0.76695680975
Montville,2019.0,Single Family,Single Family,356,203000.0,0.8695655345583077
Montville,2019.0,Two Family,Two Family,2,145000.0,0.9318
Montville,2020.0,Condo,Condo,9,122500.0,0.8456972927777778
Montville,2020.0,Residential,Condo,7,55000.0,1.0904020407142858
Montville,2020.0,Residential,Four Family,2,473000.0,0.41555
Montville,2020.0,Residential,Single Family,100,235000.0,0.6690410318
Montville,2020.0,Residential,Three Family,1,412000.0,0.364660194
Montville,2020.0,Residential,Two Family,3,155000.0,0.675117894
Montville,2020.0,Single Family,Single Family,220,207000.0,0.6111816906461187
Montville,2020.0,Two Family,Two Family,4,255250.0,0.45495747875
Montville,2021.0,Residential,Condo,14,80500.0,0.5876032967142857
Montville,2021.0,Residential,Four Family,1,465000.0,0.4766
Montville,2021.0,Residential,Single Family,297,247000.0,0.8356962860606061
Montville,2021.0,Residential,Three Family,1,246000.0,0.6073
Montville,2021.0,Residential,Two Family,9,210000.0,0.5554621112222222
Montville,2022.0,Apartments,nan,1,532500.0,0.5962
Montville,2022.0,Residential,Condo,7,168000.0,0.5506857142857143
Montville,2022.0,Residential,Single Family,86,287450.0,0.7282325581395349
Montville,2022.0,Residential,Two Family,2,227000.0,0.61045
Montville,2023.0,Apartments,nan,2,887950.0,0.41735
Montville,2023.0,Residential,Condo,14,130000.0,0.4657
Montville,2023.0,Residential,Four Family,1,220000.0,0.7169
Montville,2023.0,Residential,Single Family,261,266500.0,0.6401977011494253
Montville,2023.0,Residential,Two Family,4,380000.0,0.560825
Montville,2024.0,Residential,Condo,13,125000.0,0.4754
Montville,2024.0,Residential,Single Family,185,308000.0,0.7282724324324324
Montville,2024.0,Residential,Three Family,1,215000.0,0.8041
Montville,2024.0,Residential,Two Family,3,235000.0,0.5625333333333333
Morris,2006.0,Condo,Condo,2,110000.0,0.722939394
Morris,2006.0,Single Family,Single Family,4,354250.0,0.47795131724999995
Morris,2007.0,Condo,Condo,3,220000.0,0.7498125240000001
Morris,2007.0,Single Family,Single Family,38,445000.0,0.49132362210368663
Morris,2008.0,Single Family,Single Family,18,362500.0,0.738343777882353
Morris,2009.0,Single Family,Single Family,19,252500.0,0.8404719002631579
Morris,2010.0,Single Family,Single Family,29,270000.0,5.942359748137931
Morris,2011.0,Single Family,Single Family,17,250000.0,1.6483558588823528
Morris,2012.0,Single Family,Single Family,20,205000.0,1.1511168809999999
Morris,2013.0,Single Family,Single Family,27,239900.0,1.0509851256666667
Morris,2014.0,Single Family,Single Family,35,245000.0,1.1690824690000001
Morris,2015.0,Single Family,Single Family,9,305000.0,0.6572211137777777
Morris,2016.0,Single Family,Single Family,42,235000.0,0.8583956191428571
Morris,2017.0,Condo,Condo,1,430000.0,0.6527
