Town,Year,PropertyType,NumSales,MedianSale,AvgSalesRatio
Columbia,2023.0,Vacant Land,9,78000.0,0.6221444444444444
Columbia,2024.0,Commercial,2,302500.0,1.03235
Columbia,2024.0,Residential,56,367500.0,0.5264535714285714
Columbia,2024.0,Vacant Land,8,64950.0,1.2987875
Cornwall,2002.0,nan,15,140000.0,3.348058175933333
Cornwall,2003.0,nan,47,221532.5,3.8509589566527027
Cornwall,2004.0,nan,49,190500.0,0.8056912669569893
Cornwall,2005.0,nan,60,322500.0,1.02526380675
Cornwall,2006.0,nan,33,270000.0,0.44145158630303033
Cornwall,2007.0,Single Family,6,396250.0,4.875179593125001
Cornwall,2007.0,nan,3,27500.0,1.7846
Cornwall,2008.0,Single Family,24,266350.0,2.8320807021666665
Cornwall,2008.0,nan,6,90000.0,1.7127075395
Cornwall,2009.0,Single Family,15,277000.0,10.040208539
Cornwall,2009.0,nan,6,242500.0,0.6518750218333333
Cornwall,2010.0,Single Family,13,515000.0,1.1139771793846154
Cornwall,2010.0,nan,1,231000.0,1.319393939
Cornwall,2011.0,Single Family,12,397500.0,1.32696081575
Cornwall,2011.0,nan,1,30000.0,3.496666667
Cornwall,2012.0,Single Family,3,305000.0,0.7197482013333333
Cornwall,2012.0,nan,1,488920.0,0.012885544
Cornwall,2013.0,Single Family,23,350000.0,1.3269984874782608
Cornwall,2013.0,nan,6,117500.0,1.6172507143333332
Cornwall,2014.0,Single Family,22,347250.0,0.9597483069
Cornwall,2014.0,Two Family,1,275000.0,0.893454545
Cornwall,2014.0,nan,5,187500.0,0.7374850319999999
Cornwall,2015.0,Single Family,25,160000.0,1.1574534548
Cornwall,2015.0,nan,9,150000.0,0.8630800127777778
Cornwall,2016.0,Single Family,22,272500.0,1.680106825
Cornwall,2016.0,nan,12,55000.0,1.2238806798333333
Cornwall,2017.0,Single Family,5,225000.0,0.7999439316
Cornwall,2017.0,nan,4,300000.0,0.55645266125
Cornwall,2018.0,Single Family,29,305000.0,0.7683949703793104
Cornwall,2018.0,nan,10,205000.0,0.6853041666666666
Cornwall,2019.0,Single Family,30,388375.0,0.8522951899583333
Cornwall,2019.0,nan,14,62500.0,0.6614492208484849
Cornwall,2020.0,Commercial,2,182500.0,0.6473
Cornwall,2020.0,Residential,20,562500.0,0.6397999999999999
Cornwall,2020.0,Single Family,24,480250.0,0.9864392857142856
Cornwall,2020.0,Vacant Land,9,85000.0,1.2803222222222221
Cornwall,2020.0,nan,5,66750.0,0.8462416666666668
Cornwall,2021.0,Commercial,3,385000.0,0.6499
Cornwall,2021.0,Residential,26,514500.0,0.8473170329615385
Cornwall,2021.0,Vacant Land,13,93000.0,1.0331066294615385
Cornwall,2022.0,Commercial,1,615000.0,0.8474
Cornwall,2022.0,Residential,10,930000.0,0.66878
Cornwall,2022.0,Vacant Land,2,56000.0,1.78815
Cornwall,2023.0,Commercial,2,195000.0,0.713
Cornwall,2023.0,Residential,21,525000.0,0.6306904761904762
Cornwall,2023.0,Vacant Land,12,130000.0,0.6885916666666666
Cornwall,2024.0,Commercial,1,56000.0,1.2267
Cornwall,2024.0,Residential,22,702500.0,0.7279863636363636
Cornwall,2024.0,Vacant Land,9,132000.0,1.0553666666666668
Coventry,2001.0,nan,92,126500.0,0.9301388766086957
Coventry,2002.0,nan,314,131315.5,0.8454196567038216
Coventry,2003.0,nan,266,120750.0,1.35598277305479
Coventry,2004.0,nan,266,174250.0,0.5375954809465125
Coventry,2005.0,nan,84,194450.0,0.8238334650476191
Coventry,2006.0,Condo,1,155000.0,0.567870968
Coventry,2006.0,Single Family,52,246250.0,0.5792100437115384
Coventry,2006.0,nan,261,323700.0,0.29055833796153846
Coventry,2007.0,Condo,9,163825.0,0.5262627987142856
Coventry,2007.0,Single Family,178,238300.0,0.5858843274520014
Coventry,2007.0,nan,37,105000.0,0.892655245465812
Coventry,2008.0,Condo,8,163000.0,0.535790240625
Coventry,2008.0,Single Family,169,218737.0,0.5966143869490768
Coventry,2008.0,Two Family,1,360000.0,0.541194444
Coventry,2008.0,nan,24,73500.0,0.7311524013809524
Coventry,2009.0,Condo,9,229900.0,2.162674202111111
Coventry,2009.0,Single Family,108,229250.0,0.7797309803888889
Coventry,2009.0,nan,16,75000.0,0.7964413936
Coventry,2010.0,Condo,1,176900.0,0.0
Coventry,2010.0,Single Family,35,221000.0,0.7969052538857143
Coventry,2010.0,Two Family,1,152000.0,0.923684211
Coventry,2010.0,nan,1,85000.0,0.785882353
Coventry,2011.0,Condo,10,188750.0,0.6460170513
Coventry,2011.0,Single Family,109,195000.0,1.2241248973394496
Coventry,2011.0,nan,15,95000.0,0.5794132288
Coventry,2012.0,Condo,8,117944.0,0.890002427375
Coventry,2012.0,Single Family,135,203000.0,1.0465825435407408
Coventry,2012.0,Three Family,1,150000.0,0.792666667
Coventry,2012.0,Two Family,2,132750.0,0.987206359
Coventry,2012.0,nan,34,63650.0,0.5425693959242424
Coventry,2013.0,Condo,11,190000.0,0.5145553443636364
Coventry,2013.0,Single Family,165,190000.0,0.9960318766181818
Coventry,2013.0,Two Family,4,250000.0,0.86384586
Coventry,2013.0,nan,41,72300.0,1.205860017292683
Coventry,2014.0,Condo,5,115900.0,0.9174558514000001
Coventry,2014.0,Single Family,151,135750.0,1.02779571771
Coventry,2014.0,Two Family,1,110250.0,1.489342404
Coventry,2014.0,nan,18,43750.0,0.9979465347647059
Coventry,2015.0,Condo,1,92000.0,0.789130435
Coventry,2015.0,Four Family,1,285000.0,1.097894737
Coventry,2015.0,Single Family,50,196000.0,1.00132206764
Coventry,2015.0,nan,6,120000.0,0.31063006316666664
Coventry,2016.0,Condo,16,202500.0,0.513281895125
Coventry,2016.0,Single Family,193,200000.0,1.0551306684248705
Coventry,2016.0,Two Family,2,207500.0,0.918977673
Coventry,2016.0,nan,32,74500.0,2.41985171021875
Coventry,2017.0,Condo,16,144950.0,0.5757800813125
Coventry,2017.0,Single Family,263,180000.0,1.2909633471711026
Coventry,2017.0,Two Family,6,252500.0,0.8910320148333333
Coventry,2017.0,nan,28,90000.0,0.9689713493928572
Coventry,2018.0,Condo,7,168500.0,0.6102428571428572
Coventry,2018.0,Single Family,243,210000.0,0.8450707389218106
Coventry,2018.0,Three Family,2,184300.0,0.98695
Coventry,2018.0,Two Family,4,221750.0,0.660075
Coventry,2018.0,nan,26,245000.0,0.683546
Coventry,2019.0,Condo,14,147400.0,0.5349213633571429
Coventry,2019.0,Single Family,166,216750.0,0.7769711115
Coventry,2019.0,Three Family,1,165000.0,0.6363
Coventry,2019.0,Two Family,4,233000.0,0.912675
Coventry,2019.0,nan,20,75000.0,0.89654857595
Coventry,2020.0,Commercial,1,357500.0,0.8704
Coventry,2020.0,Residential,85,230000.0,0.7480270767882353
Coventry,2020.0,Vacant Land,10,86500.0,0.74917
Coventry,2021.0,Commercial,4,365000.0,0.51595
Coventry,2021.0,Residential,305,260100.0,1.0105416885639344
Coventry,2021.0,Vacant Land,30,81925.0,0.6448672262666667
Coventry,2022.0,Commercial,4,277500.0,0.5238666666666667
Coventry,2022.0,Residential,237,263675.0,0.5649424319547952
Coventry,2022.0,Vacant Land,19,103250.0,0.3925338235294118
Coventry,2023.0,Commercial,5,361500.0,0.6581
Coventry,2023.0,Residential,178,303500.0,0.9291584269662921
Coventry,2023.0,Vacant Land,20,75000.0,1.03916
Coventry,2024.0,Commercial,2,430000.0,1.4162499999999998
Coventry,2024.0,Residential,120,322500.0,0.4917816666666667
Coventry,2024.0,Vacant Land,16,87500.0,0.49169375
Cromwell,2001.0,nan,118,129000.0,0.7164290304237287
Cromwell,2002.0,nan,361,135000.0,0.8334117479584487
Cromwell,2003.0,nan,63,140000.0,0.7654565086517672
Cromwell,2004.0,nan,491,174625.0,0.6357585757955986
Cromwell,2005.0,nan,445,186500.0,10.31070627116854
Cromwell,2006.0,Condo,35,167500.0,0.4928743032285714
Cromwell,2006.0,Single Family,58,295000.0,0.5134842724827586
Cromwell,2006.0,nan,341,164500.0,0.5519902319176471
Cromwell,2007.0,Condo,169,157725.0,0.4898919795988024
Cromwell,2007.0,Single Family,119,259900.0,1.04910556897479
Cromwell,2007.0,nan,32,169250.0,0.9698705251206896
Cromwell,2008.0,Condo,20,154000.0,0.7469439733421053
Cromwell,2008.0,Single Family,28,280000.0,0.7015579326785714
Cromwell,2008.0,Two Family,1,310000.0,0.591129032
Cromwell,2008.0,nan,4,240000.0,0.51104579375
Cromwell,2009.0,Condo,115,152000.0,0.7810731296228071
Cromwell,2009.0,Four Family,1,170000.0,0.646058824
Cromwell,2009.0,Single Family,89,261000.0,0.8382742709662923
Cromwell,2009.0,Two Family,2,187500.0,0.8760596544999999
Cromwell,2009.0,nan,27,155625.0,0.7046187889807691
Cromwell,2010.0,Condo,68,150000.0,0.7851476871764705
Cromwell,2010.0,Single Family,119,260000.0,0.7584456282605042
Cromwell,2010.0,Three Family,1,212572.0,0.888545999
Cromwell,2010.0,Two Family,3,150000.0,6.592095978
Cromwell,2010.0,nan,26,217500.0,0.9148139235
Cromwell,2011.0,Condo,50,149500.0,0.8270076688
Cromwell,2011.0,Single Family,126,260000.0,1.2405534201507935
Cromwell,2011.0,Two Family,3,115000.0,1.4045483656666669
Cromwell,2011.0,nan,24,157500.0,0.772831117375
Cromwell,2012.0,Condo,56,143589.0,1.0951590712321428
Cromwell,2012.0,Single Family,78,273500.0,0.8235630798974358
Cromwell,2012.0,Three Family,1,225000.0,1.718355556
Cromwell,2012.0,Two Family,3,113333.0,1.892008294
Cromwell,2012.0,nan,19,227500.0,0.7208353696666666
Cromwell,2013.0,Condo,22,173500.0,0.6195535840454546
Cromwell,2013.0,Single Family,22,187000.0,1.5986582931190476
Cromwell,2013.0,Two Family,1,231000.0,0.546190476
Cromwell,2013.0,nan,4,267500.0,0.8556409435
Cromwell,2014.0,Condo,116,143000.0,0.6839147251642345
Cromwell,2014.0,Four Family,1,265000.0,0.664264151
Cromwell,2014.0,Single Family,97,241375.0,0.7170797319881819
Cromwell,2014.0,Two Family,6,46250.0,2.7206534135000005
Cromwell,2014.0,nan,18,341250.0,46.011587923425004
Cromwell,2015.0,Condo,110,129512.5,0.7641217697363637
Cromwell,2015.0,Four Family,1,370000.0,0.449837838
Cromwell,2015.0,Single Family,129,220000.0,1.2976671180620156
Cromwell,2015.0,Three Family,1,315000.0,0.603301587
Cromwell,2015.0,Two Family,2,179500.0,0.7266278349999999
Cromwell,2015.0,nan,25,225000.0,3.4772282879782606
Cromwell,2016.0,Condo,121,140000.0,0.719327913677686
Cromwell,2016.0,Four Family,2,142500.0,1.269236842
Cromwell,2016.0,Single Family,122,262750.0,0.7337732573934426
Cromwell,2016.0,Two Family,5,189900.0,0.8294755335999999
Cromwell,2016.0,nan,17,163000.0,6.089280318470588
Cromwell,2017.0,Condo,99,140000.0,0.6928107711919193
Cromwell,2017.0,Single Family,96,247500.0,0.8180444818854168
Cromwell,2017.0,Two Family,2,273450.0,0.620659211
Cromwell,2017.0,nan,10,826250.0,0.5640013261
Cromwell,2018.0,Condo,35,110000.0,0.7855511660285714
Cromwell,2018.0,Single Family,26,213250.0,1.7690895403846154
Cromwell,2018.0,Two Family,1,145200.0,1.0432
Cromwell,2018.0,nan,6,254000.0,24.77262222216667
Cromwell,2019.0,Condo,115,146000.25,0.687398610375
Cromwell,2019.0,Single Family,153,258025.0,1.0244079643296296
Cromwell,2019.0,Three Family,1,283000.0,0.5259
Cromwell,2019.0,Two Family,6,238000.0,0.6284612192000001
Cromwell,2019.0,nan,17,333500.0,0.67247845640625
Cromwell,2020.0,Commercial,3,4246000.0,0.35119999999999996
Cromwell,2020.0,Condo,70,141600.0,0.6692612403100775
Cromwell,2020.0,Residential,94,202500.0,0.6330611527446809
Cromwell,2020.0,Single Family,94,284500.0,0.6605287536231885
Cromwell,2020.0,Three Family,1,390000.0,0.4485
Cromwell,2020.0,Two Family,4,247450.0,0.5377833333333333
Cromwell,2020.0,Vacant Land,1,259000.0,0.6743
Cromwell,2020.0,nan,9,202500.0,0.46630555555555553
Cromwell,2021.0,Apartments,1,1230000.0,0.534560976
Cromwell,2021.0,Commercial,16,568125.0,1.0893950995625
Cromwell,2021.0,Industrial,3,600000.0,0.5681333333333334
Cromwell,2021.0,Residential,376,220500.0,0.763367913212766
Cromwell,2021.0,Vacant Land,8,123050.0,19.668612500000002
Cromwell,2022.0,Commercial,3,2035434.0,0.5133
Cromwell,2022.0,Industrial,2,733125.0,0.55585
Cromwell,2022.0,Residential,250,226550.0,0.534982873312
Cromwell,2022.0,Vacant Land,10,240000.0,0.47763513939999996
Cromwell,2023.0,Commercial,3,230000.0,0.9170333333333334
Cromwell,2023.0,Residential,60,290000.0,0.5852116666666666
Cromwell,2023.0,Vacant Land,4,177500.0,0.5799
Cromwell,2024.0,Commercial,4,537500.0,0.8133
Cromwell,2024.0,Industrial,2,507500.0,0.7605
Cromwell,2024.0,Residential,155,290000.0,0.5439529032258065
Cromwell,2024.0,Vacant Land,7,165000.0,0.46881428571428574
Danbury,2001.0,nan,521,190000.0,0.6292256944568139
Danbury,2002.0,nan,1475,219000.0,0.9499634123179661
Danbury,2003.0,nan,98,182500.0,6.394643438009937
Danbury,2004.0,nan,2042,288375.0,0.8484048298610257
Danbury,2005.0,nan,2087,352400.0,0.7355179183458893
Danbury,2006.0,Condo,141,256000.0,0.4593986806453901
Danbury,2006.0,Single Family,160,361250.0,0.669492119025
Danbury,2006.0,Three Family,5,440000.0,0.7256261512
Danbury,2006.0,Two Family,18,395450.0,0.47804936144444443
Danbury,2006.0,nan,1195,348625.0,5.6527170857299
Danbury,2007.0,Condo,527,280000.0,0.39626351209487665
Danbury,2007.0,Single Family,420,345000.0,0.5969478357309523
Danbury,2007.0,Three Family,19,421000.0,0.5745988421052631
Danbury,2007.0,Two Family,32,391750.0,0.5217981423125
Danbury,2007.0,nan,66,444750.0,0.7202021051874999
Danbury,2008.0,Condo,75,250000.0,0.76917203064
Danbury,2008.0,Four Family,1,305000.0,0.983606557
Danbury,2008.0,Single Family,80,291000.0,0.8471382540875
Danbury,2008.0,Three Family,6,283500.0,1.0261326615
Danbury,2008.0,Two Family,9,256000.0,1.0107364694444445
Danbury,2008.0,nan,18,350000.0,1.119780338111111
Danbury,2009.0,Condo,346,250000.0,0.8699480865433525
Danbury,2009.0,Four Family,3,350000.0,0.9847661156666666
Danbury,2009.0,Single Family,367,281000.0,1.0209298703024523
Danbury,2009.0,Three Family,16,233500.0,4.036309704375
Danbury,2009.0,Two Family,50,191500.0,1.70887316872
Danbury,2009.0,nan,41,122125.0,1.6376801729250001
Danbury,2010.0,Condo,298,225000.0,0.8867791453187919
Danbury,2010.0,Four Family,7,65000.0,3.686528841142857
Danbury,2010.0,Single Family,396,257750.0,1.2427415644671718
Danbury,2010.0,Three Family,27,225000.0,1.9349377824814817
Danbury,2010.0,Two Family,61,190000.0,1.8263518156229508
Danbury,2010.0,nan,60,300000.0,5.27047690565
Danbury,2011.0,Condo,248,225175.0,0.8990185326411291
Danbury,2011.0,Four Family,4,262500.0,1.24202391975
Danbury,2011.0,Single Family,308,361951.0,0.9979716769576548
Danbury,2011.0,Three Family,22,280000.0,3.618480158772727
Danbury,2011.0,Two Family,44,181500.0,1.579427567590909
Danbury,2011.0,nan,48,298500.0,1.3623724583749999
Danbury,2012.0,Condo,216,225000.0,0.9321136458148148
Danbury,2012.0,Four Family,5,322000.0,0.8612222344000001
Danbury,2012.0,Single Family,278,237950.0,1.293050587438849
Danbury,2012.0,Three Family,10,310000.0,1.3015521247
Danbury,2012.0,Two Family,19,180000.0,1.4249103092105262
Danbury,2012.0,nan,47,342500.0,5.927143805140151
Danbury,2013.0,Condo,124,257250.0,0.6175153050403225
Danbury,2013.0,Single Family,121,332500.0,0.659523263682773
Danbury,2013.0,Three Family,3,385000.0,0.6134590316666667
Danbury,2013.0,Two Family,13,200000.0,0.7192502470769231
Danbury,2013.0,nan,18,70000.0,1.4373356753888888
Danbury,2014.0,Condo,398,257998.75,0.6061485515403646
Danbury,2014.0,Four Family,4,426500.0,0.7185873036666666
Danbury,2014.0,Single Family,434,250500.0,0.8189941322123447
Danbury,2014.0,Three Family,12,407000.0,0.7363637620454546
Danbury,2014.0,Two Family,46,225000.0,0.7500109812102103
Danbury,2014.0,nan,77,271250.0,0.9719859227191177
Danbury,2015.0,Condo,402,230000.0,0.6159119566417911
Danbury,2015.0,Four Family,5,360000.0,0.594113316
Danbury,2015.0,Single Family,496,260000.0,0.8253284661108871
Danbury,2015.0,Three Family,21,305000.0,0.8973946404285714
Danbury,2015.0,Two Family,48,242500.0,1.0587059244583332
Danbury,2015.0,nan,81,576250.0,1.9746797492
Danbury,2016.0,Condo,457,229000.0,0.6366530392800875
Danbury,2016.0,Four Family,5,330000.0,0.6267678806
Danbury,2016.0,Single Family,501,264500.0,0.8376395832155689
Danbury,2016.0,Three Family,22,325000.0,2.3913867834090907
Danbury,2016.0,Two Family,59,260000.0,0.5838324861355932
Danbury,2016.0,nan,65,360000.0,1.550194980446154
Danbury,2017.0,Condo,333,235000.0,0.6330002089909911
Danbury,2017.0,Four Family,4,357500.0,0.556184017
Danbury,2017.0,Single Family,431,292500.0,0.7324940419883991
Danbury,2017.0,Three Family,8,394950.0,0.52706093325
Danbury,2017.0,Two Family,38,307500.0,0.5602299456842106
Danbury,2017.0,nan,59,538500.0,1.2434894547844828
Danbury,2018.0,Condo,165,240000.0,0.5115266271878788
Danbury,2018.0,Four Family,2,467500.0,0.5737416665
Danbury,2018.0,Single Family,138,286500.0,0.6914217038695653
Danbury,2018.0,Three Family,8,398500.0,0.6218340520000001
Danbury,2018.0,Two Family,16,328750.0,0.8334810683125
Danbury,2018.0,nan,18,725000.0,6.775624526888889
Danbury,2019.0,Condo,532,223250.0,0.5672649571748238
Danbury,2019.0,Four Family,6,385000.0,0.8209
Danbury,2019.0,Single Family,571,302500.0,0.7152882459978902
Danbury,2019.0,Three Family,24,428700.0,0.6002285556136364
Danbury,2019.0,Two Family,59,332000.0,0.8411888226388888
Danbury,2019.0,nan,92,462500.0,0.7515450120995671
Danbury,2020.0,Commercial,9,375000.0,0.9071233280000001
Danbury,2020.0,Condo,370,272725.0,0.5257095782654679
Danbury,2020.0,Four Family,3,550000.0,0.687075
Danbury,2020.0,Industrial,1,535000.0,0.4867
Danbury,2020.0,Residential,417,320000.0,0.5367060993069545
Danbury,2020.0,Single Family,447,314562.5,0.7187720882352941
Danbury,2020.0,Three Family,17,395250.0,0.7213888888888889
Danbury,2020.0,Two Family,29,361464.25,0.7592022058823529
Danbury,2020.0,Vacant Land,10,95000.0,0.9198533333000001
Danbury,2020.0,nan,45,440000.0,1.0005266203703704
Danbury,2021.0,Apartments,3,41200000.0,0.42216666666666675
Danbury,2021.0,Commercial,67,739500.0,2.485642501238806
Danbury,2021.0,Industrial,11,3250000.0,0.5090272727272727
Danbury,2021.0,Residential,1520,350000.0,0.5669944918381579
Danbury,2021.0,Vacant Land,28,78500.0,1.3225030602142858
Danbury,2022.0,Apartments,1,925000.0,0.4312
Danbury,2022.0,Commercial,53,625000.0,0.8418233509433962
Danbury,2022.0,Industrial,8,1197500.0,15.365450000000001
Danbury,2022.0,Residential,1016,370565.0,0.4725354833110236
Danbury,2022.0,Vacant Land,31,105000.0,1.179372043
Danbury,2023.0,Apartments,1,2300000.0,0.535
Danbury,2023.0,Commercial,13,800000.0,0.9476615384615384
Danbury,2023.0,Industrial,1,800000.0,0.5063
Danbury,2023.0,Residential,219,400000.0,0.668351598173516
Danbury,2023.0,Vacant Land,8,71953.0,5.350925
Danbury,2024.0,Apartments,1,5250000.0,0.4867
Danbury,2024.0,Commercial,30,782500.0,5.6648000000000005
Danbury,2024.0,Industrial,4,745000.0,0.75825
Danbury,2024.0,Residential,616,415000.0,0.583822077922078
Danbury,2024.0,Vacant Land,17,160000.0,0.5364529411764707
Darien,2001.0,nan,77,679000.0,0.6281034305584415
Darien,2002.0,nan,452,731000.0,2.9285729659225663
Darien,2003.0,nan,358,828750.0,1.4151246409217877
Darien,2004.0,nan,100,1035500.0,0.6666664011100001
Darien,2005.0,nan,518,1150000.0,0.8410391461254826
Darien,2006.0,Condo,5,480000.0,0.5632537784
Darien,2006.0,Single Family,62,1065000.0,0.9393025185483871
Darien,2006.0,nan,316,1042500.0,1.7695342585474683
Darien,2007.0,Condo,11,727000.0,0.49217823355555557
Darien,2007.0,Single Family,424,1297500.0,0.6069398434990798
Darien,2007.0,Two Family,1,5900000.0,0.426691525
Darien,2007.0,nan,36,1625000.0,0.887127051126344
Darien,2008.0,Condo,15,360000.0,0.8873089071428572
Darien,2008.0,Single Family,207,1363750.0,1.8555462304459511
Darien,2008.0,nan,1,650000.0,0.399753846
Darien,2009.0,Condo,5,510000.0,0.7849014402
Darien,2009.0,Single Family,67,1137000.0,0.8324894150895522
Darien,2009.0,Two Family,1,275000.0,1.592181818
Darien,2009.0,nan,4,1172500.0,0.95776145825
Darien,2010.0,Condo,4,500000.0,0.748217373
Darien,2010.0,Single Family,289,1295000.0,0.7752488924463667
Darien,2010.0,nan,18,603125.0,3.549854800411765
Darien,2011.0,Condo,5,435000.0,0.8127833336
Darien,2011.0,Single Family,271,1350000.0,0.777122807797048
Darien,2011.0,nan,16,687500.0,1.0441219228
Darien,2012.0,Condo,10,640000.0,0.6193981779
Darien,2012.0,Single Family,342,1792500.0,0.7035473608328445
Darien,2012.0,nan,13,870000.0,0.7529598859230769
Darien,2013.0,Condo,14,767500.0,0.5915947703571429
Darien,2013.0,Single Family,272,1345000.0,0.7589527969191177
Darien,2013.0,Two Family,1,490000.0,0.761428571
Darien,2013.0,nan,17,1700000.0,1.3494294882941178
Darien,2014.0,Condo,12,1058660.0,0.34696946391666666
Darien,2014.0,Single Family,76,1492500.0,0.6701416790526317
Darien,2014.0,nan,3,800000.0,4.400462500000001
Darien,2015.0,Condo,34,1657014.0,0.34880566935294116
Darien,2015.0,Single Family,388,1400000.0,0.7053177377087628
Darien,2015.0,nan,14,2055000.0,0.7427385720714286
Darien,2016.0,Condo,27,917500.0,0.5524295834615385
Darien,2016.0,Single Family,323,1300000.0,0.7199857935170279
Darien,2016.0,nan,13,995000.0,0.3633958123846154
Darien,2017.0,Condo,32,1125000.0,0.5899280130806451
Darien,2017.0,Single Family,340,1345000.0,0.6760339486911765
